Agent_ID,Age,PublicTransport_Jobs,essential_worker,Adherence_to_Intervention,VillTownName,H_Lat,H_Lon,HHID,school_id,WorkPlaceID
2400,31,0,0,0.6,some_village,0.14230198,0.41485804,559,0,33
2401,64,0,0,0.7,some_village,0.2579549,0.15498406,959,0,14
2402,37,0,0,0.6,some_village,0.1579901,0.4239021,1946,0,38
2403,79,1,1,0.6,some_village,0.48643404,0.30095208,1698,0,14
2404,6,1,0,0.7,some_village,5.323291E-4,0.32799244,1953,7,0
2405,36,0,1,0.8,some_village,0.11493504,0.77332824,1421,0,41
2406,58,1,0,0.8,some_village,0.9525562,0.07460016,854,0,27
2407,19,0,0,0.7,some_village,0.8601918,0.869157,1614,8,0
2408,50,0,1,0.9,some_village,0.48198694,0.45238733,666,0,38
2409,75,0,0,0.5,some_village,0.66774523,0.13026685,1988,0,24
2410,79,0,0,0.9,some_village,0.3301205,0.37994504,653,0,4
2411,71,0,1,0.7,some_village,0.55563277,0.19503826,394,0,14
2412,21,0,0,0.7,some_village,0.978479,0.39546007,2365,5,0
2413,29,1,0,0.5,some_village,0.17193788,0.65667665,498,10,0
2414,36,0,0,0.7,some_village,0.36773932,0.2818064,1181,0,31
2415,25,0,0,0.5,some_village,0.97243696,0.57435614,942,1,0
2416,52,1,0,0.5,some_village,0.08289039,0.61066186,808,0,43
2417,37,0,1,0.5,some_village,0.82035697,0.12476224,461,0,34
2418,68,1,0,1.0,some_village,0.66057897,0.5133406,491,0,12
2419,11,0,0,1.0,some_village,0.73894405,0.17605776,1022,2,0
2420,13,0,0,0.6,some_village,0.26593423,0.9578616,2012,5,0
2421,30,0,0,0.7,some_village,0.08793479,0.39866304,747,0,15
2422,44,0,0,0.6,some_village,0.100910425,0.6353959,94,0,49
2423,36,1,1,0.7,some_village,0.31493223,0.9125331,876,0,24
2424,75,0,0,0.9,some_village,0.063978195,0.009945869,153,0,25
2425,8,0,0,0.6,some_village,0.44230688,0.08271569,748,7,0
2426,57,0,1,0.5,some_village,0.6263653,0.90916365,316,0,31
2427,41,0,0,0.6,some_village,0.5511032,0.1397773,2377,0,4
2428,36,0,0,0.5,some_village,0.09067106,0.35850024,943,0,49
2429,12,1,0,0.7,some_village,0.8728047,0.8870862,2110,7,0
2430,30,0,0,0.6,some_village,0.6002091,0.77347624,161,0,9
2431,23,1,0,0.8,some_village,0.99389815,0.23402297,2321,10,0
2432,33,1,0,0.8,some_village,0.14720017,0.39979082,1935,0,45
2433,22,1,0,0.6,some_village,0.29194015,0.79349124,1532,8,0
2434,41,1,0,1.0,some_village,0.8175464,0.839531,373,0,35
2435,47,0,0,0.4,some_village,0.29693967,0.94380987,883,0,26
2436,41,1,0,0.5,some_village,0.2950148,0.7406399,11,0,32
2437,35,0,0,0.9,some_village,0.37220067,0.5598155,1285,0,10
2438,16,1,0,0.3,some_village,0.5646438,0.5077335,478,6,0
2439,30,0,0,0.9,some_village,0.30001098,0.032173514,1212,0,20
2440,9,1,0,0.5,some_village,0.044148505,0.97316176,345,8,0
2441,29,1,0,0.6,some_village,0.7124355,0.0018395782,1932,3,0
2442,44,1,0,0.6,some_village,0.74360543,0.29177165,2331,0,38
2443,11,0,0,0.7,some_village,0.2949159,0.16328222,1982,3,0
2444,27,0,0,0.6,some_village,0.9180818,0.8427793,2250,1,0
2445,12,1,0,0.9,some_village,0.40292287,0.6639616,286,8,0
2446,23,0,0,0.1,some_village,0.2812063,0.25283456,1469,2,0
2447,64,0,0,0.9,some_village,0.96281505,0.18098432,1838,0,11
2448,23,1,0,1.0,some_village,0.040183783,0.020686328,924,9,0
2449,55,1,0,0.8,some_village,0.7520013,0.010682106,287,0,15
2450,20,0,0,0.9,some_village,0.21428663,0.4299302,2267,8,0
2451,64,1,0,0.8,some_village,0.18536466,0.9505916,1112,0,23
2452,70,1,0,0.8,some_village,0.6046715,0.47426176,1086,0,35
2453,41,0,1,0.8,some_village,0.5146532,0.51764387,1382,0,8
2454,64,0,0,0.4,some_village,0.08966702,0.28671205,2429,0,1
2455,29,0,0,0.8,some_village,0.22667599,0.95160437,393,10,0
2456,54,0,0,0.8,some_village,0.9927866,0.94853747,1187,0,23
2457,6,1,0,0.5,some_village,0.5917541,0.65562326,233,1,0
2458,73,0,0,0.6,some_village,0.19234884,0.18707812,1817,0,33
2459,41,1,0,1.0,some_village,0.98158586,0.2173248,1019,0,10
2460,60,0,0,1.0,some_village,0.7221279,0.15786886,734,0,10
2461,72,0,0,0.7,some_village,0.13903129,0.9481918,582,0,38
2462,41,0,0,0.8,some_village,0.3722338,0.6283031,1778,0,7
2463,38,1,0,0.6,some_village,0.21363503,0.99585325,607,0,17
2464,64,1,1,0.0,some_village,0.6065829,0.1013791,500,0,23
2465,51,0,0,0.9,some_village,0.1053071,0.7854465,1852,0,29
2466,47,0,0,0.9,some_village,0.99281615,0.067902565,451,0,29
2467,36,1,1,0.7,some_village,0.5380007,0.96214247,2500,0,34
2468,58,0,1,0.8,some_village,0.43616456,0.20624435,1661,0,27
2469,21,0,0,0.7,some_village,0.18722528,0.038435876,365,5,0
2470,8,0,0,1.0,some_village,0.018645287,0.48694837,1852,6,0
2471,26,0,0,0.6,some_village,0.071873605,0.111804485,419,4,0
2472,5,0,0,0.2,some_village,0.9019699,0.9678098,798,7,0
2473,64,1,0,1.0,some_village,0.6217344,0.79031414,2287,0,11
2474,74,0,1,0.7,some_village,0.5399344,0.8080753,1033,0,43
2475,53,0,0,0.6,some_village,0.93870705,0.5407074,1577,0,14
2476,20,0,0,0.6,some_village,0.084364176,0.71088916,764,7,0
2477,42,0,0,1.0,some_village,0.94392854,0.91165614,630,0,15
2478,48,0,0,0.6,some_village,0.4737159,0.6585528,1671,0,23
2479,57,0,1,0.8,some_village,0.9549694,0.39747572,1297,0,19
2480,36,1,1,0.6,some_village,0.53326637,0.008375287,2010,0,2
2481,68,1,0,0.8,some_village,0.60554045,0.21292478,1423,0,25
2482,79,0,0,1.0,some_village,0.060201466,0.068879426,668,0,29
2483,7,0,0,0.8,some_village,0.9917592,0.23277694,914,6,0
2484,11,0,0,0.6,some_village,0.67287797,0.81570065,2229,4,0
2485,60,0,0,0.8,some_village,0.06163925,0.29283088,1924,0,40
2486,6,0,0,0.8,some_village,0.81504136,0.8572483,147,10,0
2487,79,0,0,0.7,some_village,0.5401968,0.6300039,1333,0,4
2488,13,0,0,0.5,some_village,0.77640736,0.2675094,2196,1,0
2489,27,0,0,0.5,some_village,0.9092943,0.67921644,1456,9,0
2490,32,0,0,0.8,some_village,0.594897,0.040899098,600,0,46
2491,53,1,1,0.5,some_village,0.3057562,0.8669406,762,0,24
2492,23,0,0,1.0,some_village,0.44309914,0.62173516,1528,3,0
2493,34,0,0,0.6,some_village,0.76229787,0.4287358,2216,0,20
2494,32,0,0,0.8,some_village,0.50736904,0.34375453,859,0,50
2495,75,0,0,0.8,some_village,0.4755354,0.2705369,2215,0,43
2496,30,0,0,1.0,some_village,0.8261009,0.9231258,2097,0,37
2497,49,0,0,0.7,some_village,0.33945018,0.17920601,2376,0,38
2498,78,0,0,0.7,some_village,0.9288803,0.45838642,1921,0,36
2499,73,0,0,0.6,some_village,0.5600787,0.5472026,1830,0,23
2500,60,1,0,0.4,some_village,0.30435395,0.063132465,575,0,15
2501,25,0,0,0.6,some_village,0.7595069,0.18402982,805,8,0
2502,49,0,0,0.8,some_village,0.8546153,0.15157199,2092,0,18
2503,58,0,0,0.9,some_village,0.93566084,0.5544633,1776,0,29
2504,30,0,1,0.9,some_village,0.9877894,0.5498019,216,0,39
2505,70,1,1,0.6,some_village,0.2672403,0.41652453,1260,0,25
2506,69,1,0,0.8,some_village,0.2020387,0.042362034,1895,0,48
2507,15,0,0,0.6,some_village,0.60711485,0.07692933,2237,9,0
2508,16,0,0,0.5,some_village,0.25797462,0.30418736,431,9,0
2509,22,1,0,0.8,some_village,0.15445495,0.58172953,408,9,0
2510,66,0,0,1.0,some_village,0.9655669,0.036099494,1696,0,20
2511,28,0,0,0.6,some_village,0.32611465,0.8030818,1910,8,0
2512,52,1,0,0.3,some_village,0.60286057,0.975852,235,0,3
2513,78,0,0,0.8,some_village,0.56117636,0.7934551,924,0,1
2514,45,0,0,0.7,some_village,0.122843206,0.8391731,1822,0,14
2515,9,0,0,0.7,some_village,0.4820553,0.2534414,1274,7,0
2516,46,0,0,0.7,some_village,0.26257253,0.15591097,1473,0,48
2517,41,0,0,1.0,some_village,0.1563766,0.8240635,772,0,40
2518,16,1,0,0.7,some_village,0.32333237,0.17373085,2201,9,0
2519,23,0,0,0.6,some_village,0.066902876,0.60428673,2228,8,0
2520,5,0,0,0.9,some_village,0.84435177,0.701312,669,8,0
2521,78,0,0,1.0,some_village,0.5051144,0.009224117,2443,0,12
2522,14,0,0,0.6,some_village,0.19840616,0.3142975,618,6,0
2523,37,0,0,0.5,some_village,0.6638512,0.48718053,861,0,41
2524,47,1,0,1.0,some_village,0.4037012,0.7965065,476,0,48
2525,36,1,1,0.7,some_village,0.9739217,0.3970055,2466,0,49
2526,13,0,0,0.6,some_village,0.016073048,0.48695272,2061,2,0
2527,7,0,0,0.8,some_village,0.76015264,0.92303145,410,1,0
2528,56,0,0,0.6,some_village,0.19320226,0.12751293,659,0,50
2529,64,0,1,0.5,some_village,0.35324788,0.6916922,236,0,40
2530,17,1,0,0.7,some_village,0.65885776,0.5561205,1805,4,0
2531,27,0,0,0.6,some_village,0.64750254,0.24791646,2054,2,0
2532,31,0,0,0.9,some_village,0.58072734,0.7670919,1255,0,11
2533,42,0,0,1.0,some_village,0.567225,0.4738108,1717,0,24
2534,22,1,0,1.0,some_village,0.8298973,0.591763,945,8,0
2535,12,0,0,0.5,some_village,0.8391682,0.30958205,1255,2,0
2536,60,0,0,0.7,some_village,0.42971075,0.3780771,785,0,19
2537,13,1,0,0.6,some_village,0.18477178,0.81794417,1209,5,0
2538,71,0,0,0.8,some_village,0.48738754,0.7005975,869,0,16
2539,43,0,1,0.6,some_village,0.75594515,0.8008465,1215,0,46
2540,52,0,0,0.8,some_village,0.4391836,0.0013234615,609,0,49
2541,74,1,0,0.9,some_village,0.91136265,0.08197141,2123,0,48
2542,15,1,0,1.0,some_village,0.2509467,0.15205187,1852,7,0
2543,24,0,0,0.7,some_village,0.55627775,0.75256145,2101,7,0
2544,37,1,0,0.5,some_village,0.3018238,0.6359652,807,0,35
2545,49,0,0,0.8,some_village,0.854105,0.16955817,15,0,8
2546,46,0,0,0.8,some_village,0.5475131,0.808244,2338,0,16
2547,18,1,0,0.9,some_village,0.7735013,0.8715254,193,2,0
2548,38,1,0,1.0,some_village,0.09605378,0.39052695,1451,0,10
2549,66,1,1,0.1,some_village,0.5995928,0.3975255,190,0,36
2550,39,1,1,0.0,some_village,0.7955567,0.67123336,1359,0,40
2551,71,1,1,1.0,some_village,0.73429555,0.17125946,1194,0,44
2552,21,1,0,0.6,some_village,0.44468457,0.5942934,2322,8,0
2553,12,0,0,0.1,some_village,0.9709678,0.23139566,1576,9,0
2554,72,0,0,0.9,some_village,0.80960673,0.51376164,1013,0,39
2555,77,0,0,0.6,some_village,0.6719402,0.8716732,1303,0,24
2556,76,0,0,0.7,some_village,0.7747753,0.48076624,1862,0,50
2557,49,0,0,0.7,some_village,0.9473614,0.8644156,2428,0,20
2558,21,1,0,0.9,some_village,0.5934393,0.29578602,2216,9,0
2559,74,0,0,0.8,some_village,0.23976934,0.37063432,658,0,48
2560,32,0,0,0.6,some_village,0.7624382,0.6353417,1102,0,43
2561,61,0,0,0.8,some_village,0.23061496,0.96981716,1743,0,44
2562,44,0,0,0.7,some_village,0.092054844,0.27032113,2368,0,40
2563,78,0,0,0.3,some_village,0.6939624,0.77641815,866,0,35
2564,68,1,0,1.0,some_village,0.07320315,0.78188366,2059,0,37
2565,60,0,0,0.6,some_village,0.53322935,0.5441701,650,0,4
2566,70,1,0,0.9,some_village,0.8854351,0.9853595,1884,0,11
2567,56,0,0,0.9,some_village,0.8742588,0.21209747,1175,0,49
2568,42,0,0,0.9,some_village,0.22820234,0.9728265,1723,0,21
2569,28,0,0,0.5,some_village,0.343009,0.6025426,2099,6,0
2570,18,0,0,0.9,some_village,0.90347624,0.56835604,1955,7,0
2571,55,0,0,1.0,some_village,0.004138887,0.7803804,987,0,40
2572,61,0,1,0.6,some_village,0.45263767,0.07318258,716,0,9
2573,53,1,0,0.6,some_village,0.546669,0.989344,924,0,29
2574,56,0,0,0.7,some_village,0.84288245,0.7895275,1362,0,34
2575,16,0,0,1.0,some_village,0.9533534,0.19193316,391,6,0
2576,70,0,0,0.8,some_village,0.96482813,0.07338685,958,0,43
2577,72,1,0,0.9,some_village,0.97382146,0.32424933,1120,0,3
2578,35,0,0,0.1,some_village,0.17456853,0.6739939,238,0,9
2579,78,0,0,1.0,some_village,0.5056597,0.69018763,1899,0,21
2580,31,1,0,0.9,some_village,0.1971767,0.36165845,2374,0,46
2581,46,0,0,0.7,some_village,0.48522604,0.04273534,1670,0,35
2582,66,0,1,1.0,some_village,0.41089225,0.010912538,2468,0,29
2583,9,0,0,0.8,some_village,0.4443739,0.4670294,2328,8,0
2584,46,0,0,0.8,some_village,0.10330206,0.11781287,982,0,21
2585,32,1,1,0.6,some_village,0.8080646,0.7890819,1264,0,18
2586,72,0,0,0.5,some_village,0.657633,0.4669624,2003,0,18
2587,41,0,0,0.7,some_village,0.4620794,0.4157151,242,0,4
2588,38,0,0,0.8,some_village,0.4344831,0.18357474,902,0,18
2589,49,0,0,0.5,some_village,0.27596503,0.6094863,1368,0,43
2590,69,0,0,0.8,some_village,0.44465297,0.45003206,259,0,25
2591,77,0,1,0.9,some_village,0.5097304,0.774163,1155,0,32
2592,27,1,0,0.9,some_village,0.5975142,0.8336316,494,2,0
2593,50,0,1,1.0,some_village,0.61886245,0.29671043,2442,0,15
2594,20,0,0,0.6,some_village,0.7668471,0.80215335,2106,1,0
2595,51,0,1,0.8,some_village,0.66687626,0.8103911,303,0,22
2596,8,0,0,1.0,some_village,0.07738042,0.73817927,1542,10,0
2597,45,1,0,0.7,some_village,0.6538174,0.97057986,1951,0,50
2598,8,0,0,0.8,some_village,0.9193945,0.96236116,560,4,0
2599,71,1,0,0.8,some_village,0.80702287,0.17154449,2296,0,12
2600,55,1,0,0.5,some_village,0.033006728,0.16186875,179,0,5
2601,41,0,0,0.7,some_village,0.82431513,0.99987704,2262,0,29
2602,53,0,0,0.7,some_village,0.95673215,0.27752006,233,0,10
2603,65,0,0,0.6,some_village,0.61276144,0.70108473,837,0,34
2604,18,1,0,0.5,some_village,0.7576984,0.88210547,1679,7,0
2605,17,1,0,0.6,some_village,0.7978627,0.45726854,2449,2,0
2606,53,0,0,0.4,some_village,0.39266253,0.4647361,711,0,37
2607,17,0,0,0.6,some_village,0.9656719,0.25653964,31,7,0
2608,72,0,0,0.9,some_village,0.09563863,0.027643144,1703,0,46
2609,33,1,0,0.7,some_village,0.37991214,0.6916775,2258,0,30
2610,22,0,0,0.3,some_village,0.47736114,0.16924673,867,8,0
2611,68,1,0,0.9,some_village,0.030474603,0.4189965,1524,0,39
2612,29,1,0,0.8,some_village,0.5604621,0.8778636,1030,4,0
2613,45,0,0,0.8,some_village,0.0408774,0.10141677,2268,0,22
2614,15,1,0,0.7,some_village,0.696258,0.9385808,2160,6,0
2615,15,0,0,0.8,some_village,0.36524105,0.9376451,98,3,0
2616,38,1,1,0.9,some_village,0.57694405,0.8076633,1751,0,46
2617,75,1,0,0.7,some_village,0.09498805,0.5429176,646,0,4
2618,17,0,0,0.8,some_village,0.9690722,0.7489839,1319,2,0
2619,9,0,0,0.6,some_village,0.49576396,0.56756324,1740,2,0
2620,56,0,0,1.0,some_village,0.265239,0.79615504,213,0,26
2621,41,1,0,0.4,some_village,0.9361411,0.6333464,2035,0,25
2622,67,0,0,0.5,some_village,0.16245961,0.1687743,2306,0,25
2623,51,0,0,1.0,some_village,0.91411364,0.051874936,1076,0,6
2624,18,0,0,0.6,some_village,0.9321299,0.36228955,722,10,0
2625,45,0,0,0.7,some_village,0.5888821,0.5341017,1101,0,29
2626,39,0,0,0.7,some_village,0.7618636,0.3787945,2287,0,23
2627,67,0,0,0.1,some_village,0.17011029,0.6320081,2133,0,48
2628,43,0,1,0.8,some_village,0.32842112,0.053301036,1313,0,49
2629,69,0,0,0.6,some_village,0.30211687,0.15618974,2475,0,11
2630,63,0,0,0.6,some_village,0.6783372,0.07359189,614,0,38
2631,29,0,0,0.8,some_village,0.6872963,0.14481884,1706,7,0
2632,77,0,1,0.7,some_village,0.01897639,0.23882496,161,0,2
2633,47,1,0,0.2,some_village,0.36341852,0.32047063,1669,0,17
2634,53,0,0,0.5,some_village,0.50192726,0.6022136,2035,0,2
2635,9,1,0,0.7,some_village,0.36431533,0.5479232,76,10,0
2636,70,0,0,0.9,some_village,0.46298915,0.67804724,1994,0,41
2637,62,1,0,0.0,some_village,0.06795502,0.30838448,1668,0,2
2638,69,1,0,0.9,some_village,0.85540336,0.69124943,1526,0,3
2639,6,1,0,0.7,some_village,0.6677287,0.352525,1245,1,0
2640,68,1,1,1.0,some_village,0.7794145,0.08130282,536,0,1
2641,70,0,0,0.7,some_village,0.15060008,0.9816384,2314,0,49
2642,54,0,0,0.5,some_village,0.022153676,0.24983817,1677,0,44
2643,16,0,0,0.7,some_village,0.116665006,0.4234872,520,8,0
2644,69,0,0,0.5,some_village,0.15954393,0.019558549,1048,0,15
2645,50,1,0,0.9,some_village,0.3624379,0.86475426,217,0,25
2646,52,0,0,0.8,some_village,0.36403364,0.29909122,416,0,39
2647,23,0,0,0.8,some_village,0.77875996,0.6124414,1590,3,0
2648,61,0,0,0.8,some_village,0.7948771,0.18797535,2447,0,12
2649,71,0,0,0.8,some_village,0.3236093,0.9890674,1519,0,35
2650,39,0,0,0.8,some_village,0.8104484,0.10550618,260,0,43
2651,17,0,0,0.9,some_village,0.27799338,0.26771832,2014,9,0
2652,49,0,1,0.5,some_village,0.90573746,0.6749267,1102,0,41
2653,50,1,0,0.6,some_village,0.61373013,0.8265447,774,0,10
2654,68,1,1,0.9,some_village,0.21965277,0.36321348,2146,0,19
2655,61,1,0,0.6,some_village,0.94266266,0.83967656,1729,0,26
2656,33,1,0,0.8,some_village,0.25084633,0.55098003,2343,0,18
2657,55,1,1,0.5,some_village,0.15767908,0.52836305,1583,0,31
2658,5,0,0,0.9,some_village,0.10209936,0.8927471,787,6,0
2659,70,0,0,0.6,some_village,0.35348004,0.08605915,1787,0,19
2660,67,0,0,0.9,some_village,0.118567884,0.366615,375,0,19
2661,75,1,0,0.7,some_village,0.94625336,0.735556,1081,0,36
2662,41,0,0,0.4,some_village,0.38860965,0.18442011,1233,0,48
2663,44,1,0,1.0,some_village,0.9934531,0.5524859,1442,0,36
2664,64,1,1,0.9,some_village,0.997794,0.9662442,1612,0,24
2665,14,0,0,0.5,some_village,0.073316336,0.19648671,1041,9,0
2666,10,1,0,0.9,some_village,0.040032744,0.84854734,1121,8,0
2667,7,1,0,0.9,some_village,0.012459457,0.27916604,1410,9,0
2668,14,1,0,0.9,some_village,0.21349984,0.9910817,998,5,0
2669,8,0,0,0.9,some_village,0.9018087,0.3911478,1003,5,0
2670,9,0,0,0.5,some_village,0.1427331,0.85464084,2052,6,0
2671,28,0,0,0.6,some_village,0.2851014,0.96867394,66,5,0
2672,52,0,0,0.8,some_village,0.8809408,0.42753083,2279,0,2
2673,26,1,0,0.6,some_village,0.05271858,0.9352977,96,9,0
2674,7,0,0,0.7,some_village,0.011383712,0.88924575,2188,10,0
2675,33,1,1,0.7,some_village,0.8530316,0.37409723,583,0,36
2676,16,1,0,0.6,some_village,0.21868813,0.66133595,435,4,0
2677,15,0,0,0.8,some_village,0.6756907,0.64845425,1583,10,0
2678,10,0,0,0.7,some_village,0.62198704,0.30639195,252,5,0
2679,64,0,0,0.8,some_village,0.29952735,0.22929466,611,0,33
2680,71,0,1,1.0,some_village,0.7678446,0.79696006,1855,0,48
2681,51,1,1,0.8,some_village,0.06392956,0.4381981,803,0,28
2682,48,1,0,0.7,some_village,0.13084835,0.3908772,1664,0,18
2683,36,1,0,0.8,some_village,0.46006095,0.9039229,989,0,16
2684,52,0,0,0.7,some_village,0.8028255,0.45152903,1789,0,8
2685,54,0,1,0.8,some_village,0.014682353,0.9819496,1696,0,21
2686,26,0,0,0.5,some_village,0.14792252,0.0655756,2211,5,0
2687,70,1,0,0.5,some_village,0.14436561,0.9755364,11,0,5
2688,10,0,0,0.7,some_village,0.8382887,0.74136496,745,1,0
2689,77,1,0,0.9,some_village,0.0061745644,0.18734181,2181,0,15
2690,16,0,0,0.9,some_village,0.79742175,0.45434576,1603,6,0
2691,25,1,0,0.6,some_village,0.6437592,0.5487488,643,4,0
2692,68,0,0,0.9,some_village,0.56318086,0.41962242,644,0,36
2693,21,1,0,0.6,some_village,0.9713346,0.1270271,2422,3,0
2694,13,0,0,0.8,some_village,0.23329788,0.8727528,2142,10,0
2695,41,0,0,0.8,some_village,0.3048948,0.28506792,608,0,39
2696,52,1,1,0.8,some_village,0.99514246,0.6216551,105,0,35
2697,39,0,0,0.8,some_village,0.004770696,0.61113477,221,0,34
2698,79,0,0,0.9,some_village,0.9267884,0.039679646,1459,0,9
2699,16,1,0,0.5,some_village,0.24919492,0.23628789,730,3,0
2700,75,0,1,0.8,some_village,0.30014992,0.5709705,2146,0,4
2701,10,1,0,0.6,some_village,0.34320605,0.5058607,880,2,0
2702,42,1,0,0.9,some_village,0.015132546,0.09205884,160,0,50
2703,71,0,0,0.6,some_village,0.96014595,0.0072245,310,0,37
2704,16,1,0,0.2,some_village,0.93435234,0.5909822,545,3,0
2705,71,0,0,0.9,some_village,0.905,0.18311942,1563,0,35
2706,58,1,0,0.4,some_village,0.86823624,0.41985798,2297,0,3
2707,10,0,0,0.9,some_village,0.69382125,0.16193116,1557,6,0
2708,72,1,1,0.6,some_village,0.48000866,0.2018379,1127,0,17
2709,25,0,0,0.9,some_village,0.77322394,0.035909653,1540,5,0
2710,58,0,1,0.7,some_village,0.65023535,0.056769967,619,0,6
2711,60,0,0,0.7,some_village,0.59126836,0.4473796,1518,0,48
2712,64,0,0,0.9,some_village,0.25916785,0.6666199,1178,0,11
2713,49,1,0,0.7,some_village,0.018113256,0.6704483,1097,0,21
2714,79,0,0,0.6,some_village,0.7699522,0.78970754,181,0,50
2715,49,0,0,0.6,some_village,0.51163477,0.37345016,787,0,41
2716,7,0,0,0.9,some_village,0.36324698,0.9762808,1803,6,0
2717,74,0,0,0.8,some_village,0.603695,0.81845045,2217,0,31
2718,76,0,0,0.6,some_village,0.3144275,0.9763476,168,0,1
2719,37,1,1,0.7,some_village,0.0949049,0.06468552,1729,0,28
2720,43,0,0,0.7,some_village,0.0824191,0.5399104,1656,0,33
2721,75,0,0,0.8,some_village,0.27029514,0.83178055,1807,0,28
2722,75,1,0,0.4,some_village,0.11450821,0.534734,917,0,16
2723,77,1,1,0.8,some_village,0.11282855,0.7741872,616,0,1
2724,62,1,0,1.0,some_village,0.049394608,0.32091665,1864,0,12
2725,26,0,0,0.8,some_village,0.14264858,0.7552777,1631,8,0
2726,43,0,0,0.2,some_village,0.006199181,0.012877464,2228,0,9
2727,61,0,0,0.6,some_village,0.5889888,0.39026594,1059,0,31
2728,45,0,0,0.5,some_village,0.34560096,0.75131303,657,0,26
2729,68,0,0,0.8,some_village,0.56417054,0.99355954,222,0,33
2730,19,1,0,0.6,some_village,0.2754383,0.41678673,2489,5,0
2731,74,0,1,0.8,some_village,0.53372765,0.15301263,1927,0,12
2732,79,0,0,0.8,some_village,0.45992512,0.32186246,1622,0,16
2733,77,0,0,0.7,some_village,0.8274547,0.62383866,502,0,19
2734,39,0,0,0.8,some_village,0.350686,0.80733883,2155,0,15
2735,33,0,0,0.5,some_village,0.7160861,0.0900746,2352,0,14
2736,78,0,0,0.5,some_village,0.82224107,0.41528857,1001,0,47
2737,44,0,0,0.7,some_village,0.6057334,0.43086123,32,0,23
2738,31,0,0,0.7,some_village,0.6355204,0.39678246,1494,0,3
2739,70,0,0,0.6,some_village,0.9953776,0.4500956,1161,0,30
2740,31,0,0,0.9,some_village,0.84213144,0.78630406,2164,0,29
2741,21,0,0,0.8,some_village,0.22148836,0.17696548,327,10,0
2742,5,0,0,1.0,some_village,0.048669636,0.42505354,1153,6,0
2743,49,0,0,0.8,some_village,0.09218192,0.599834,1881,0,28
2744,43,1,0,0.8,some_village,0.573442,0.033292413,2498,0,36
2745,74,0,0,0.8,some_village,0.71433574,0.7579207,1762,0,39
2746,53,1,0,0.8,some_village,0.7071209,0.5638452,1365,0,30
2747,76,1,0,0.8,some_village,0.0041115284,0.64843893,1301,0,5
2748,53,0,0,0.9,some_village,0.5103095,0.981636,2487,0,29
2749,16,1,0,0.9,some_village,0.012189269,0.78766525,2113,4,0
2750,75,0,0,0.9,some_village,0.15900159,0.98757344,1809,0,19
2751,18,0,0,0.8,some_village,0.7592304,0.7681418,267,3,0
2752,66,1,0,0.8,some_village,0.7934902,0.6096352,2156,0,46
2753,21,0,0,0.5,some_village,0.87593585,0.32385617,1016,6,0
2754,14,1,0,1.0,some_village,0.52530235,0.7388342,2162,7,0
2755,69,0,0,0.9,some_village,0.14947623,0.755078,957,0,12
2756,48,0,0,0.6,some_village,0.927378,0.7110888,731,0,25
2757,48,1,0,0.6,some_village,0.1264013,0.5791812,61,0,23
2758,16,0,0,0.5,some_village,0.5645078,0.54133964,2284,3,0
2759,71,0,0,0.6,some_village,0.22063214,0.062024355,515,0,44
2760,58,0,0,0.5,some_village,0.19527978,0.99763405,1749,0,41
2761,79,0,0,0.9,some_village,0.80813646,0.91018397,2036,0,39
2762,57,1,0,0.8,some_village,0.67796886,4.7326088E-4,1808,0,11
2763,47,0,1,0.8,some_village,0.52620757,0.9353651,767,0,29
2764,54,0,0,0.5,some_village,0.8541728,0.7473602,935,0,47
2765,47,0,0,0.7,some_village,0.52449137,0.8080811,1381,0,30
2766,76,0,0,0.6,some_village,0.68447924,0.7649795,265,0,17
